id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1542659998827814913,1542658844349841409,2022-07-01 05:32:59 IST,2022-07-01,05:32:59,+0530,1316961776743845889,indocryptolaw,Indonesian Crypto Law,,@illusiv33 @SBF_FTX @BlockFi @coinbase Celcius is going Broke  @Opensea is suffering from a Security breach  Defi is dead  #Bitcoin is going to $10k soon  Tether is depeg,en,"[{'screen_name': 'opensea', 'name': 'opensea', 'id': '946213559213555712'}]",[],[],0,0,0,['bitcoin'],[],https://twitter.com/IndoCryptoLaw/status/1542659998827814913,False,,0,,,,,,,,"[{'screen_name': 'illusiv33', 'name': 'illus1ve', 'id': '1519974887737245698'}, {'screen_name': 'SBF_FTX', 'name': 'SBF', 'id': '1110877798820777986'}, {'screen_name': 'BlockFi', 'name': 'BlockFi', 'id': '933113177197264896'}, {'screen_name': 'coinbase', 'name': 'Coinbase', 'id': '574032254'}]",,,,
1542658917267800065,1542658917267800065,2022-07-01 05:28:41 IST,2022-07-01,05:28:41,+0530,1437090299201916940,samsungsv19,samsungsv,,"#Bitcoin became legal tender back in September 2021. Since then, #ElSalvador lost over 60 million dollars by purchasing over two thousand Bitcoin.  Volcano bonds were never released, #Bitcoin City is dead on arrival. It is time to liquidate our BTC reserves before it is too late.  https://t.co/uQ9yfzePtb",en,[],[],['https://pbs.twimg.com/media/FWigG9zXgAIprzv.jpg'],0,0,0,"['bitcoin', 'elsalvador', 'bitcoin']",[],https://twitter.com/samsungsv19/status/1542658917267800065,False,,1,https://pbs.twimg.com/media/FWigG9zXgAIprzv.jpg,,,,,,,[],,,,
1542648330869772291,1542648330869772291,2022-07-01 04:46:37 IST,2022-07-01,04:46:37,+0530,1441455162380464130,kryptokarma1,KryptoKarma,,"I don’t know where is the bottom, but I know #Bitcoin  is not dead 💀",en,[],[],[],0,0,0,['bitcoin'],[],https://twitter.com/KryptoKarma1/status/1542648330869772291,False,,0,,,,,,,,[],,,,
1542644242731962369,1542306667584536578,2022-07-01 04:30:23 IST,2022-07-01,04:30:23,+0530,1146214671281729538,fluff_bitcoin,FluffXBT,,@kurtwuckertjr @wolfcastle6 So you’ve been following Saylor a whole two years?  Historian.  Do you have a book out yet on the history of terrible takes on bitcoin or is now the time it’s finally “dead”?,en,[],[],[],0,0,0,[],[],https://twitter.com/Fluff_Bitcoin/status/1542644242731962369,False,,0,,,,,,,,"[{'screen_name': 'kurtwuckertjr', 'name': 'Cozy Kurt™ | GorillaPool.com 🍌🍌', 'id': '304746564'}, {'screen_name': 'wolfcastle6', 'name': 'V_for_Volcanode 🌋', 'id': '1010956933786951680'}]",,,,
1542639078998286336,1542639078998286336,2022-07-01 04:09:51 IST,2022-07-01,04:09:51,+0530,1458847162197065729,outlaw_sniper,outlawsniper.eth Ξ🦇🔊,,Bitcoin is dead ☠️  https://t.co/SFth54POhw,en,[],[],['https://pbs.twimg.com/media/FWiOELVWYAAJCTW.jpg'],1,0,1,[],[],https://twitter.com/Outlaw_Sniper/status/1542639078998286336,False,,1,https://pbs.twimg.com/media/FWiOELVWYAAJCTW.jpg,,,,,,,[],,,,
1542635774776066048,1542635774776066048,2022-07-01 03:56:44 IST,2022-07-01,03:56:44,+0530,1435033739076284421,bitly___,#crypto,,#Bitcoin is dead?,en,[],[],[],0,0,0,['bitcoin'],[],https://twitter.com/Bitly___/status/1542635774776066048,False,,0,,,,,,,,[],,,,
1542634920157351936,1542634920157351936,2022-07-01 03:53:20 IST,2022-07-01,03:53:20,+0530,2180823392,joshkadden,Josh Kadden,,Is Bitcoin dead?,en,[],[],[],1,0,0,[],[],https://twitter.com/JoshKadden/status/1542634920157351936,False,,0,,,,,,,,[],,,,
1542633879613444098,1542633879613444098,2022-07-01 03:49:12 IST,2022-07-01,03:49:12,+0530,1475279586086825989,meshslayer,MeshSlayer,,This is either going to be a life-changing dip or #Bitcoin is dead. You guys decide what you wanna use your capital on.,en,[],[],[],1,0,0,['bitcoin'],[],https://twitter.com/MeshSlayer/status/1542633879613444098,False,https://twitter.com/BTC_Archive/status/1542619211272421377,0,,,,,,,,[],,,,
1542631698969526272,1542628643624599565,2022-07-01 03:40:32 IST,2022-07-01,03:40:32,+0530,934529632228999168,anton__btc,"ANTON - no paid groups, no messages",,"YES, dotted scenario hints at $11.5k NO, that is not the worst case.  Max pain is at $9k IMO, before a dead cat #BTCUSD bounce. #Bitcoin #BTC",en,[],[],[],0,0,5,"['btcusd', 'bitcoin', 'btc']",[],https://twitter.com/Anton__BTC/status/1542631698969526272,False,,0,,,,,,,,[],,,,
1542628854623137792,1542628854623137792,2022-07-01 03:29:14 IST,2022-07-01,03:29:14,+0530,1483495105483149314,slippagetol,Slippage Tolerance,,"#Slippage #Crypto #CryptoNews #Cryptocurrency #Cryptocurrencies #Bitcoin #ETH #BNB #TeamFollowBack #FollowBack #DEFI #NFTs  The Oculus Quest is dead, long live the Meta Quest  https://t.co/d1mt3ZHDju  https://t.co/NGnPRIKEsC",en,[],['https://slippagetolerance.com/the-oculus-quest-is-dead-long-live-the-meta-quest/'],['https://pbs.twimg.com/media/FWiExDLaIAAaMH-.jpg'],0,0,0,"['slippage', 'crypto', 'cryptonews', 'cryptocurrency', 'cryptocurrencies', 'bitcoin', 'eth', 'bnb', 'teamfollowback', 'followback', 'defi', 'nfts']",[],https://twitter.com/SlippageTol/status/1542628854623137792,False,,1,https://pbs.twimg.com/media/FWiExDLaIAAaMH-.jpg,,,,,,,[],,,,
1542625033671311360,1542625033671311360,2022-07-01 03:14:03 IST,2022-07-01,03:14:03,+0530,1493339068440014848,cryptobullmaker,Cryptobull ( Free Premuim Calls ),,Netflix is down 70% YTD Facebook is down 51% YTD Amazon is down 37% YTD Apple is down 24% YTD #Bitcoin  is down 58% YTD  Who says $BTC is volatile 🙄  Whole market condition is bad that doesn’t mean $btc is dead 🤦🏻‍♂️  Tweet copied from @LayahHeilpern,en,"[{'screen_name': 'layahheilpern', 'name': 'layah heilpern', 'id': '455937214'}]",[],[],4,4,22,['bitcoin'],"['btc', 'btc']",https://twitter.com/Cryptobullmaker/status/1542625033671311360,False,,0,,,,,,,,[],,,,
1542619853487489031,1542619853487489031,2022-07-01 02:53:28 IST,2022-07-01,02:53:28,+0530,233535633,bustofc,El Busto F.C,,Bitcoin is the king and it will never be dead,en,[],[],[],1,0,0,[],[],https://twitter.com/BustoFC/status/1542619853487489031,False,,0,,,,,,,,[],,,,
1542616846448308224,1542217821958115332,2022-07-01 02:41:31 IST,2022-07-01,02:41:31,+0530,1394386056804376578,jls21141601,💸🏦 Janet felon Yellen 🏦💸,,"@montymetzger @ernesturtasun You clearly don't understand what #Bitcoin and #cryptocurrency are... Keep stifling the industry and you will go down with the whole traditional financial system.  #FIAT is dead, #Bitcoin is king!",en,[],[],[],0,0,1,"['bitcoin', 'cryptocurrency', 'fiat', 'bitcoin']",[],https://twitter.com/JLS21141601/status/1542616846448308224,False,,0,,,,,,,,"[{'screen_name': 'montymetzger', 'name': 'Monty Metzger', 'id': '10866802'}, {'screen_name': 'ernesturtasun', 'name': 'Ernest Urtasun', 'id': '280227352'}]",,,,
1542612685518405632,1542612685518405632,2022-07-01 02:24:59 IST,2022-07-01,02:24:59,+0530,1436760566954086402,davaocity730,EricHan,,"@saylor @Davincij15  If Bitcoin is a life raft, I've been dead for over a year.",en,"[{'screen_name': 'davincij15', 'name': 'davinci jeremie', 'id': '285869396'}]",[],[],0,0,0,[],[],https://twitter.com/DavaoCity730/status/1542612685518405632,False,,0,,,,,,,,[],,,,
1542608348545052672,1542608348545052672,2022-07-01 02:07:45 IST,2022-07-01,02:07:45,+0530,1500929519120953345,preachingcrypto,Preachin’ Crypto,,"#Crypto is not dead. Its rinsing the ones who didn't manage risks. It happens every cycle.  You leave now, you won't make it.  #Cryptocurency #bearmarket #Bitcoin #Binance #BNB #BitcoinCrash #BTC #Altcoins #Cryptotwitter",en,[],[],[],0,1,0,"['crypto', 'cryptocurency', 'bearmarket', 'bitcoin', 'binance', 'bnb', 'bitcoincrash', 'btc', 'altcoins', 'cryptotwitter']",[],https://twitter.com/preachingcrypto/status/1542608348545052672,False,,0,,,,,,,,[],,,,
1542608195155382276,1542478782048641026,2022-07-01 02:07:08 IST,2022-07-01,02:07:08,+0530,1434634413489496071,christianmuenz1,Christian Muenz,,@saylor Bitcoin is dead.  Gold is the future.,en,[],[],[],0,0,0,[],[],https://twitter.com/ChristianMuenz1/status/1542608195155382276,False,,0,,,,,,,,"[{'screen_name': 'saylor', 'name': 'Michael Saylor⚡️', 'id': '244647486'}]",,,,
1542603257616314368,1542603257616314368,2022-07-01 01:47:31 IST,2022-07-01,01:47:31,+0530,1495842340543545349,chartoday,Chartoday,,1/6. There are two indicators I personally want to focus on that show #Bitcoin is getting close to the bottom: the realised and delta caps. The first one represents the market cap taking into account the price each coin was last moved (weighing less dead coins).  https://t.co/oY4SzcCeAp,en,[],[],['https://pbs.twimg.com/media/FWhtfLSUYAANP3_.jpg'],1,1,1,['bitcoin'],[],https://twitter.com/chartoday/status/1542603257616314368,False,,1,https://pbs.twimg.com/media/FWhtfLSUYAANP3_.jpg,,,,,,,[],,,,
1542602705712996352,1542370457898422273,2022-07-01 01:45:19 IST,2022-07-01,01:45:19,+0530,30476326,marcaz1,Marc,,"@WatcherGuru If Bicoin is dead, who cares anyway.  Long live Bitcoin.",en,[],[],[],0,0,0,[],[],https://twitter.com/MarcAZ1/status/1542602705712996352,False,,0,,,,,,,,"[{'screen_name': 'WatcherGuru', 'name': 'Watcher.Guru', 'id': '1387497871751196672'}]",,,,
1542601763429179401,1542601763429179401,2022-07-01 01:41:35 IST,2022-07-01,01:41:35,+0530,1346861406709280775,domofcrypto,Dominion🐶,,"Just bought some $Marvin at discount. Price so juicy and a very good entry point. @Marvin_Inu  Be greedy while others are fearful, that's just the idea. Bear market is to create financial freedom not a time to think #cryptocurrency is dead lol literally #bitcoin is here to stay.  https://t.co/So7OHtJXej",en,"[{'screen_name': 'marvin_inu', 'name': 'marvin inu', 'id': '1448003698689445896'}]",[],['https://pbs.twimg.com/media/FWhsFi8XEAY-1qv.jpg'],3,12,14,"['cryptocurrency', 'bitcoin']",['marvin'],https://twitter.com/DomOfCrypto/status/1542601763429179401,False,,1,https://pbs.twimg.com/media/FWhsFi8XEAY-1qv.jpg,,,,,,,[],,,,
1542600116661456896,1542288777305116673,2022-07-01 01:35:02 IST,2022-07-01,01:35:02,+0530,1343332429071728640,tomgrayne,Tom Grayne,,@GigWorley @RRR_XC @SamPanetta_ @CedYoungelman It should be dead. I don't think it will. Way too many dumb greedy idiots around to pump its price again in a few years. Crypto is a perfect never ending ponzi. Buying bitcoin isn't buying the future or something lame like that. It's buying a lottery ticket and gambling.,en,[],[],[],1,0,1,[],[],https://twitter.com/TomGrayne/status/1542600116661456896,False,,0,,,,,,,,"[{'screen_name': 'GigWorley', 'name': 'WorleyGIG', 'id': '1240795448224309249'}, {'screen_name': 'RRR_XC', 'name': 'My name', 'id': '227633930'}, {'screen_name': 'SamPanetta_', 'name': 'Sam Panetta', 'id': '472384273'}, {'screen_name': 'CedYoungelman', 'name': 'Cedric Youngelman⚡️', 'id': '39546945'}]",,,,
1542597919538298881,1542597919538298881,2022-07-01 01:26:18 IST,2022-07-01,01:26:18,+0530,948954148996861952,_g_o_x_,GoX,,#BITCOIN is DEAD!  https://t.co/U7xKqPeyHt,en,[],[],['https://pbs.twimg.com/media/FWhooUuWIAIJL62.jpg'],0,0,0,['bitcoin'],[],https://twitter.com/_G_o_X_/status/1542597919538298881,False,,1,https://pbs.twimg.com/media/FWhooUuWIAIJL62.jpg,,,,,,,[],,,,
1542597807940333568,1542308846240256000,2022-07-01 01:25:52 IST,2022-07-01,01:25:52,+0530,473258657,democracymemer,Yes ,,@intocryptoverse Nope Bitcoin is dead,en,[],[],[],0,0,0,[],[],https://twitter.com/democracymemer/status/1542597807940333568,False,,0,,,,,,,,"[{'screen_name': 'intocryptoverse', 'name': 'Benjamin Cowen', 'id': '943506806931734528'}]",,,,
1542594205876379649,1542594205876379649,2022-07-01 01:11:33 IST,2022-07-01,01:11:33,+0530,1494277727511322626,opsec_crypto,opsec,,"Good point, I also think BTC will get one more run potentially, but overall, the only reason people buy bitcoin is to flip their money and dip, so it's ought to go down.  There's no other reason to hold #BITCOIN, it does not produce money, it's dead money.",en,[],[],[],3,0,3,['bitcoin'],[],https://twitter.com/opsec_crypto/status/1542594205876379649,False,https://twitter.com/ki_young_ju/status/1542368838892879875,0,,,,,,,,[],,,,
1542593167497003008,1542593167497003008,2022-07-01 01:07:25 IST,2022-07-01,01:07:25,+0530,1446845562700009481,cryptosensei_09,ᴄʀʏᴘᴛᴏꜱᴇɴꜱᴇɪ先生,,"It's the year 2040, Bitcoin crashed from $10M to $6.6M  Media: Bitcoin is Dead",en,[],[],[],0,1,1,[],[],https://twitter.com/cryptosensei_09/status/1542593167497003008,False,,0,,,,,,,,[],,,,
1542592711261569024,1542194685250154496,2022-07-01 01:05:37 IST,2022-07-01,01:05:37,+0530,1491489617115287561,cj80783888,Colin,,@mwaddip @alexoncrypto Yes so it goes back to your original point - if there is no further demand or the demand dries up then the token is good as dead. Money is created from the inflation schedule in the same way as bitcoin - it’s code complete with no admin keys,en,[],[],[],2,0,0,[],[],https://twitter.com/cj80783888/status/1542592711261569024,False,,0,,,,,,,,"[{'screen_name': 'mwaddip', 'name': ""Muad'Dib"", 'id': '1342508867608076291'}, {'screen_name': 'alexoncrypto', 'name': 'Alexander Lorenzo', 'id': '901706048'}]",,,,
1542592247098646533,1542592244724760578,2022-07-01 01:03:46 IST,2022-07-01,01:03:46,+0530,1206867281424388096,maximilianfsn,Max Satori,,"#Pos network that cannot be done in the Ethereum team and will never be done the way Dejun Qian is building it. @FUSIONProtocol @djqianfusion  By the way, didn't these lucky influencers say in their super podcasts that bitcoin is a centralized and dead end PoW protocol",en,"[{'screen_name': 'fusionprotocol', 'name': 'fusion', 'id': '940430783965040640'}, {'screen_name': 'djqianfusion', 'name': 'dj qian', 'id': '1038446298385371136'}]",[],[],1,3,10,['pos'],[],https://twitter.com/MaximilianFSN/status/1542592247098646533,False,,0,,,,,,,,[],,,,
1542585774465757185,1542585774465757185,2022-07-01 00:38:03 IST,2022-07-01,00:38:03,+0530,1427584315894886400,cryptojeweller0,Crypto Jewellers,,Do you think #LUNC is dead now? #LUNA #LUNCarmy #bitcoin #cryptocurrecy #Crypto #ETH,en,[],[],[],1,0,2,"['lunc', 'luna', 'luncarmy', 'bitcoin', 'cryptocurrecy', 'crypto', 'eth']",[],https://twitter.com/cryptojeweller0/status/1542585774465757185,False,,0,,,,,,,,[],,,,
1542582349526839296,1542582349526839296,2022-07-01 00:24:26 IST,2022-07-01,00:24:26,+0530,1297651178256257024,autismcapital,Autism Capital 🧩,,"Chamath’s price target for Bitcoin? $3,500-5000. He is cackling while David Sacks (Solana bagholder) is dead quiet. Explains David’s recent tweets. Crypto still below Chamath’s line.    https://t.co/VUiJhHN3Qo  https://t.co/D5tIXp2Fa0",en,[],['https://youtu.be/8lrOjNsPzww'],['https://pbs.twimg.com/media/FWhaeGeUIAAYQpc.jpg'],11,1,42,[],[],https://twitter.com/AutismCapital/status/1542582349526839296,False,,1,https://pbs.twimg.com/media/FWhaeGeUIAAYQpc.jpg,,,,,,,[],,,,
1542581282546126848,1542440543573184514,2022-07-01 00:20:12 IST,2022-07-01,00:20:12,+0530,21764913,bradleyw762,bradley,,"@DonCryptoDraper bullshit, #bitcoin is dead",en,[],[],[],0,0,1,['bitcoin'],[],https://twitter.com/bradleyw762/status/1542581282546126848,False,,0,,,,,,,,"[{'screen_name': 'DonCryptoDraper', 'name': 'doncrypto', 'id': '27619548'}]",,,,
1542580537226735616,1542575343537733632,2022-07-01 00:17:14 IST,2022-07-01,00:17:14,+0530,21764913,bradleyw762,bradley,,"@WolfTrades7 @CryptoCapo_ Bullshit, #bitcoin is dead",en,[],[],[],1,0,0,['bitcoin'],[],https://twitter.com/bradleyw762/status/1542580537226735616,False,,0,,,,,,,,"[{'screen_name': 'WolfTrades7', 'name': 'Wolf', 'id': '949983091552120832'}, {'screen_name': 'CryptoCapo_', 'name': 'il Capo Of Crypto', 'id': '988796804446769153'}]",,,,
1542580501139144705,1542580501139144705,2022-07-01 00:17:05 IST,2022-07-01,00:17:05,+0530,746897094066184193,scryptotrader,SCryptoTrader.eth,,99% Blockfi 🤦‍♂️  Crypto Valuations are BS   Super high in Bull market and dead in bear.  Not stable   This all what's happening tells me Crypto is so danm early and full of moon bois.  Yes !  I'm kinda one of them but not as emtional.  Anyways invest less in alts more in Bitcoin.,en,[],[],[],0,0,5,[],[],https://twitter.com/ScryptoTrader/status/1542580501139144705,False,,0,,,,,,,,[],,,,
1542579496699760641,1542569538511929365,2022-07-01 00:13:06 IST,2022-07-01,00:13:06,+0530,1542923966,omnifinn,Niko from konsensus.network,,"@maxipleb My point is that hodling is implied, but dead men can hodl, so that’s not an act to be especially proud of. What matters is how you put the time stored in your #bitcoin into good use to help humanity transcend fiat. We have not yet won and the war has not yet started. Wield’s up!",en,[],[],[],0,0,1,['bitcoin'],[],https://twitter.com/OmniFinn/status/1542579496699760641,False,,0,,,,,,,,"[{'screen_name': 'maxipleb', 'name': 'NgU Engineer 🤡🌎', 'id': '1336748154469945346'}]",,,,
1542579431281086464,1542579431281086464,2022-07-01 00:12:50 IST,2022-07-01,00:12:50,+0530,1484489064212434949,darkacie,IP,,Bitcoin is dead,en,[],[],[],0,0,0,[],[],https://twitter.com/darkacie/status/1542579431281086464,False,,0,,,,,,,,[],,,,
1542578718677385216,1542578718677385216,2022-07-01 00:10:00 IST,2022-07-01,00:10:00,+0530,1520477582222929920,jabulanigivenm1,Jabulani Given Mgwenya,,"Historically speaking, if you bought #bitcoin every time there is a ""bitcoin is dead"" headlines, you would have done well.   Logic: when they lose hope, that's when the bottom is in.  https://t.co/WbbRHsyfb9",en,[],[],['https://pbs.twimg.com/media/FWhXK0nXoAkNgF0.jpg'],1,0,2,['bitcoin'],[],https://twitter.com/JabulaniGivenM1/status/1542578718677385216,False,,1,https://pbs.twimg.com/media/FWhXK0nXoAkNgF0.jpg,,,,,,,[],,,,
1542576530336804865,1538277901342232581,2022-07-01 00:01:19 IST,2022-07-01,00:01:19,+0530,1015698886483046400,trevdevv,Trev,,"@everythingfred @smdiehl … is, again, completely missing the central argument since this is fundamentally not true. Bitcoin is a closed system, fiat can be completely dead and I can still transact with bitcoin by stating a specific price for an item in sats. Dollars have no bearing over the protocol.",en,[],[],[],0,0,0,[],[],https://twitter.com/trevdevv/status/1542576530336804865,False,,0,,,,,,,,"[{'screen_name': 'everythingfred', 'name': 'Fred', 'id': '12142952'}, {'screen_name': 'smdiehl', 'name': 'Stephen Diehl', 'id': '151535146'}]",,,,
1542576079596097539,1542576079596097539,2022-06-30 23:59:31 IST,2022-06-30,23:59:31,+0530,1539255374150238209,jsl_capital_se,JSL Capital,,#inflation will drop quite dramatically - the inflation trade is dead - we will see an outperformance of long duration assets (#bitcoin / #NASDAQ for the rest of 2022)  https://t.co/yqTZTrhw2I,en,[],[],['https://pbs.twimg.com/media/FWhUxIWXgAcLBRD.jpg'],0,0,2,"['inflation', 'bitcoin', 'nasdaq']",[],https://twitter.com/JSL_Capital_SE/status/1542576079596097539,False,,1,https://pbs.twimg.com/media/FWhUxIWXgAcLBRD.jpg,,,,,,,[],,,,
1542572397391405057,1542572397391405057,2022-06-30 23:44:53 IST,2022-06-30,23:44:53,+0530,3022667709,senecalytics,Matt Clinton - Soothsayer 🧙‍♂️,,"If someone has ""...gold..."" in their bio you should be extremely cautious in listening to what they have to say.  Confirmation bias is likely skewing their views so they're almost always bullish.  More so for Bitcoin, Silver, AMC, GME or anyone who thinks the dollar is dead.",en,[],[],[],0,0,2,[],[],https://twitter.com/Senecalytics/status/1542572397391405057,False,,0,,,,,,,,[],,,,
1542571996650737664,1542536351199141888,2022-06-30 23:43:18 IST,2022-06-30,23:43:18,+0530,1468151932413829120,hepraz,hery prasetio,,@MarioNawfal @RoundtableSpace is bitcoin era dead?,en,[],[],[],0,0,1,[],[],https://twitter.com/hepraz/status/1542571996650737664,False,,0,,,,,,,,"[{'screen_name': 'MarioNawfal', 'name': 'Mario Nawfal', 'id': '1319287761048723458'}, {'screen_name': 'RoundtableSpace', 'name': 'The Crypto Roundtable Show w/ NFT Tech', 'id': '1536693901230321666'}]",,,,
1542570583459774468,1542570583459774468,2022-06-30 23:37:41 IST,2022-06-30,23:37:41,+0530,1236359302786568193,jtheretohelp1,JT ✝️,,"Fwiw, as painful as this crypto correction is, Bitcoin is NOT DEAD.   Opportunities will flourish in the future and those who have the intestinal fortitude to buy the pain will also flourish.",en,[],[],[],3,0,39,[],[],https://twitter.com/JTheretohelp1/status/1542570583459774468,False,,0,,,,,,,,[],,,,
1542568490762117121,1542452536212430848,2022-06-30 23:29:22 IST,2022-06-30,23:29:22,+0530,954490157603917824,streaming_sats,Streaming Sats (₿) .210,,"@cburniske Small blocks stopped experimentation and innovation.  Bitcoin will unlock huge utility, I’m talking billions of txs per second. The people building such thing are doing so on the only chain that functions so  BTC is dead, just hodler fools and LN believers. Embarrassing",en,[],[],[],0,0,0,[],[],https://twitter.com/Streaming_Sats/status/1542568490762117121,False,,0,,,,,,,,"[{'screen_name': 'cburniske', 'name': 'Chris Burniske', 'id': '710463119886262272'}]",,,,
1542567945653690368,1542467833413734402,2022-06-30 23:27:12 IST,2022-06-30,23:27:12,+0530,393922066,rasatsu,Rasatsu,,"@jimtalbot Bitcoin is a dead project, why would anyone invest in it?",en,[],[],[],0,0,1,[],[],https://twitter.com/rasatsu/status/1542567945653690368,False,,0,,,,,,,,"[{'screen_name': 'jimtalbot', 'name': 'jim', 'id': '309749985'}]",,,,
1542566736074969088,1542344827810942976,2022-06-30 23:22:24 IST,2022-06-30,23:22:24,+0530,17246026,olthoff,Mike Olthoff ⚡🧡 - #Bitcoin Psychopath,,"@RickV3D Bitcoin is dead, miners can't even pay for electricity.",en,[],[],[],0,0,1,[],[],https://twitter.com/olthoff/status/1542566736074969088,False,,0,,,,,,,,"[{'screen_name': 'RickV3D', 'name': 'Rick 🤘', 'id': '1048219880082853888'}]",,,,
1542566155549810693,1542566155549810693,2022-06-30 23:20:05 IST,2022-06-30,23:20:05,+0530,1476175280402280451,vogt239,"Alexander Vogt, CFA",,"The #inflation trade is dead. #natgas hitting it‘s 30 week moving average. $XLE is selling off. Time to buy long duration assets like #bonds, #bitcoin, $XLK or $ARKK? @RaoulGMI @MacroAlf @AndreasSteno @42macroDDale",en,"[{'screen_name': 'raoulgmi', 'name': 'raoul pal', 'id': '2453385626'}, {'screen_name': 'macroalf', 'name': 'alf', 'id': '1344759366671589376'}, {'screen_name': 'andreassteno', 'name': 'andreasstenolarsen', 'id': '851431642950402048'}, {'screen_name': '42macroddale', 'name': 'darius dale', 'id': '1374003455195545601'}]",[],[],1,0,1,"['inflation', 'natgas', 'bonds', 'bitcoin']","['xle', 'xlk', 'arkk']",https://twitter.com/Vogt239/status/1542566155549810693,False,,0,,,,,,,,[],,,,
1542560538869260290,1542560538869260290,2022-06-30 22:57:46 IST,2022-06-30,22:57:46,+0530,1481320852276887565,cryptofibanking,CryptoFi,,"While negativity around #crypto swirls online, many have seen this as the time to invest more into #bitcoin and #ethereum. Whether it's because they recognize the value in the #web3 ecosystem or think there is high earnings potential, #cryptocurrency is far from dead!",en,[],[],[],2,0,0,"['crypto', 'bitcoin', 'ethereum', 'web3', 'cryptocurrency']",[],https://twitter.com/CryptoFiBanking/status/1542560538869260290,False,https://twitter.com/saylor/status/1542117682207678465,0,,,,,,,,[],,,,
1542559680748068864,1542478782048641026,2022-06-30 22:54:21 IST,2022-06-30,22:54:21,+0530,1091194666169491456,atashgaah,Edelweiss 🐘,,@saylor Bitcoin is a dead fish!,en,[],[],[],0,0,0,[],[],https://twitter.com/atashgaah/status/1542559680748068864,False,,0,,,,,,,,"[{'screen_name': 'saylor', 'name': 'Michael Saylor⚡️', 'id': '244647486'}]",,,,
1542557843508776963,1542557843508776963,2022-06-30 22:47:03 IST,2022-06-30,22:47:03,+0530,3740778132,haileylennonbtc,Hailey Lennon,,My two favorite images that come to mind when people say bitcoin is dead  https://t.co/0yon8gSKlf,en,[],[],"['https://pbs.twimg.com/media/FWhELYHVEAIvfal.jpg', 'https://pbs.twimg.com/media/FWhELZSUEAEIMvA.jpg']",6,10,60,[],[],https://twitter.com/HaileyLennonBTC/status/1542557843508776963,False,,1,https://pbs.twimg.com/media/FWhELYHVEAIvfal.jpg,,,,,,,[],,,,
1542551386797244419,1542532226751111171,2022-06-30 22:21:24 IST,2022-06-30,22:21:24,+0530,1306360182981758981,sol_nerd,Gio {0},,@DU09BTC Do you think all alt’s will be dead if #Bitcoin is the only crypto deemed as “not a security” by the SEC?,en,[],[],[],0,0,0,['bitcoin'],[],https://twitter.com/sol_nerd/status/1542551386797244419,False,,0,,,,,,,,"[{'screen_name': 'DU09BTC', 'name': 'Duo Nine | YCC', 'id': '771255865273823232'}]",,,,
1542549731691622400,1542545796301733888,2022-06-30 22:14:49 IST,2022-06-30,22:14:49,+0530,394547235,youthfulmedia,jessica,,@devchart Bitcoin is dead.,en,[],[],[],1,0,0,[],[],https://twitter.com/youthfulmedia/status/1542549731691622400,False,,0,,,,,,,,"[{'screen_name': 'devchart', 'name': 'Devchart 👨🏻\u200d💻', 'id': '1078362309687472134'}]",,,,
1542549247870074881,1542549247870074881,2022-06-30 22:12:54 IST,2022-06-30,22:12:54,+0530,1458357035981242368,ussportsnews41,US Crypto News,,How Gnox (GNOX) Is Battling “Bitcoin Is Dead” Search Results Within Google And Why Solana (SOL) Or Shiba Inu (SHIB) May Be Better Investment Options - Bitcoinist #SHIB,en,[],[],[],0,0,1,['shib'],[],https://twitter.com/USSportsNews41/status/1542549247870074881,False,,0,,,,,,,,[],,,,
1542545874240389123,1542442237887381506,2022-06-30 21:59:30 IST,2022-06-30,21:59:30,+0530,968087660567941120,royalkeyafrica,Harriet Tubman Stan,,@dubyabee17 @concodanomics At what $ price is bitcoin considered dead?,en,[],[],[],0,0,2,[],[],https://twitter.com/Royalkeyafrica/status/1542545874240389123,False,,0,,,,,,,,"[{'screen_name': 'dubyabee17', 'name': 'W Bee', 'id': '1373393290221907970'}, {'screen_name': 'concodanomics', 'name': 'Concoda 🐻', 'id': '1032371282116063235'}]",,,,
1542544910452199427,1542544910452199427,2022-06-30 21:55:40 IST,2022-06-30,21:55:40,+0530,43248377,kirfinance,KIR Finance,,"This market sucks. Nobody timed the bottom. Historic data is trash. Charts mean nothing. Another red day. Web3 is a scam. Crypto is dead.   Phew... Now that I've gotten that out 😄, it's time to maximize this opportunity. We all have choices to make.   #bitcoin #crypto",en,[],[],[],5,0,37,"['bitcoin', 'crypto']",[],https://twitter.com/KIRFinance/status/1542544910452199427,False,,0,,,,,,,,[],,,,
1542544410126303232,1542478782048641026,2022-06-30 21:53:41 IST,2022-06-30,21:53:41,+0530,1287705992675950592,rockerfellerxau,🔥Rockerfeller,,@saylor Bitcoin is dead,en,[],[],[],5,2,28,[],[],https://twitter.com/rockerfellerxau/status/1542544410126303232,False,,0,,,,,,,,"[{'screen_name': 'saylor', 'name': 'Michael Saylor⚡️', 'id': '244647486'}]",,,,
